group,time,pulserate,systolicbloodpressure,diastolicbloodpressure,quaternion,euler,acceleration
12,2019-03-09T13:19:16.158Z,88,109,64,"[0.538659930229187, 0.2944088876247406, 0.7323086261749268, -0.2947763502597809]","[-108.17771911621094, -37.97816848754883, 108.21084594726562]","[0.34239980578422546, -0.23175615072250366, 0.23206490278244019]"
12,2019-03-09T13:19:17.165Z,88,109,64,"[0.5442554950714111, 0.4361743628978729, 0.6539986729621887, -0.29295700788497925]","[-105.37525177001953, -27.150161743164062, 91.74374389648438]","[0.5925779342651367, -0.06212620437145233, 0.03390776738524437]"
12,2019-03-09T13:19:18.172Z,88,109,64,"[0.598418116569519, 0.5400999188423157, 0.5793299078941345, -0.12068404257297516]","[-107.94705200195312, -34.2635498046875, 68.74369812011719]","[0.5167608261108398, -0.11415747553110123, -0.06458383798599243]"
12,2019-03-09T13:19:19.178Z,88,109,64,"[0.6063054203987122, 0.5780201554298401, 0.5448238849639893, -0.03812490776181221]","[-109.42890167236328, -38.06721878051758, 59.17445755004883]","[0.529072642326355, -0.2791597247123718, -0.04745781421661377]"
12,2019-03-09T13:19:20.185Z,88,109,64,"[0.6244564652442932, 0.48921069502830505, 0.5936777591705322, -0.1351807415485382]","[-103.38359832763672, -37.53083419799805, 70.97236633300781]","[0.6535355448722839, -0.008014898747205734, -0.07329495996236801]"
12,2019-03-09T13:19:21.192Z,88,109,64,"[0.6389176249504089, 0.5202574729919434, 0.5624257922172546, -0.06923585385084152]","[-103.18441772460938, -40.28926086425781, 62.02901840209961]","[0.4994557797908783, -0.11516396701335907, -0.14262542128562927]"
12,2019-03-09T13:19:22.198Z,88,109,64,"[0.6425351500511169, 0.5239161252975464, 0.5528567433357239, -0.08372553437948227]","[-101.82038116455078, -38.5157356262207, 61.38896179199219]","[0.5491486191749573, 0.11884486675262451, -0.14944732189178467]"
12,2019-03-09T13:19:23.206Z,88,109,64,"[0.6322636008262634, 0.5896826982498169, 0.5015991926193237, 0.03025491163134575]","[-105.52082061767578, -42.0645637512207, 48.18568801879883]","[0.4132722318172455, -0.031160993501544, -0.21494276821613312]"
12,2019-03-09T13:19:24.213Z,88,109,64,"[0.5948284864425659, 0.629909336566925, 0.4986385107040405, 0.027441777288913727]","[-111.94145965576172, -38.886566162109375, 49.916038513183594]","[0.7111985087394714, -0.028467174619436264, -0.014482715167105198]"
12,2019-03-09T13:19:25.220Z,88,109,64,"[0.577820897102356, 0.7225766777992249, 0.3664688169956207, 0.09852219372987747]","[-112.29835510253906, -34.463871002197266, 30.28171157836914]","[0.6897739171981812, 0.04312637448310852, 0.11637359112501144]"
12,2019-03-09T13:19:26.226Z,88,109,64,"[0.6127458810806274, 0.7000110745429993, 0.3518627882003784, 0.10353556275367737]","[-106.17196655273438, -35.18070983886719, 26.581409454345703]","[0.6492338180541992, -0.11216183006763458, 0.07323319464921951]"
12,2019-03-09T13:19:27.233Z,88,109,64,"[0.5971583127975464, 0.6967931389808655, 0.3784124255180359, 0.12118347734212875]","[-109.17047882080078, -38.3763313293457, 29.21350860595703]","[0.5232951641082764, -0.06164461001753807, -0.08185376971960068]"
12,2019-03-09T13:19:28.237Z,88,110,64,"[0.595465362071991, 0.6862793564796448, 0.3977106809616089, 0.12754590809345245]","[-109.84121704101562, -40.44443130493164, 31.177644729614258]","[0.3259045481681824, -0.16391484439373016, 0.08785311877727509]"
12,2019-03-09T13:19:29.242Z,88,110,64,"[0.5800904631614685, 0.6998260617256165, 0.3772602081298828, 0.177238330245018]","[-111.28142547607422, -43.29557418823242, 26.293498992919922]","[0.2229410707950592, -0.0973363146185875, -0.14319251477718353]"
12,2019-03-09T13:19:30.247Z,88,110,64,"[0.5896980166435242, 0.684899091720581, 0.38708698749542236, 0.18257372081279755]","[-109.64149475097656, -44.960426330566406, 26.42555809020996]","[0.32509279251098633, 0.1679280400276184, -0.07537009567022324]"
12,2019-03-09T13:19:31.254Z,88,110,64,"[0.5948145985603333, 0.660149872303009, 0.42127740383148193, 0.18144720792770386]","[-109.70755004882812, -47.79353332519531, 30.43975257873535]","[-0.2582206130027771, 0.09674791991710663, 0.1659124791622162]"
12,2019-03-09T13:19:32.259Z,88,110,64,"[0.6054344177246094, 0.6463817358016968, 0.42021241784095764, 0.19763967394828796]","[-107.02276611328125, -49.84685134887695, 28.119699478149414]","[-0.578257143497467, 0.03780808299779892, 0.1750313937664032]"
12,2019-03-09T13:19:33.265Z,88,110,64,"[0.6312134861946106, 0.5480647087097168, 0.5265023708343506, 0.15488678216934204]","[-106.3528060913086, -56.558292388916016, 43.82151794433594]","[-0.6585028767585754, 0.044835373759269714, 0.03584042936563492]"
12,2019-03-09T13:19:34.272Z,88,110,64,"[0.6395457983016968, 0.5613413453102112, 0.49286603927612305, 0.18154945969581604]","[-102.14881134033203, -56.537139892578125, 35.61701965332031]","[-0.4202406108379364, -0.34307608008384705, -0.09624770283699036]"
12,2019-03-09T13:19:35.278Z,88,110,64,"[0.6485709547996521, 0.5514928102493286, 0.5175150036811829, 0.08596295118331909]","[-102.94084930419922, -50.005531311035156, 45.61326217651367]","[0.08364323526620865, -0.48489439487457275, -0.07557105273008347]"
12,2019-03-09T13:19:36.285Z,88,111,64,"[0.6478544473648071, 0.544285774230957, 0.5226818323135376, 0.10412181168794632]","[-103.10934448242188, -52.24045944213867, 45.141624450683594]","[0.32267463207244873, -0.8500510454177856, -0.3452610969543457]"
12,2019-03-09T13:19:37.291Z,88,112,64,"[0.635253369808197, 0.5797421336174011, 0.4647919237613678, 0.2105247676372528]","[-100.91133117675781, -56.57646179199219, 29.524763107299805]","[0.06774231791496277, -0.3631030321121216, -0.2875964045524597]"
12,2019-03-09T13:19:38.296Z,88,113,64,"[0.6037869453430176, 0.5880295634269714, 0.46677666902542114, 0.26792219281196594]","[-105.47197723388672, -61.49310302734375, 28.184917449951172]","[0.32788339257240295, -0.47297608852386475, -0.14977747201919556]"
12,2019-03-09T13:19:39.303Z,88,114,65,"[0.569956362247467, 0.6510114073753357, 0.3754103183746338, 0.33226659893989563]","[-104.72833251953125, -59.378814697265625, 12.476066589355469]","[0.19029176235198975, -0.6045637726783752, -0.0979764312505722]"
12,2019-03-09T13:19:40.309Z,88,114,65,"[0.5530205965042114, 0.6650310754776001, 0.3214014768600464, 0.38549068570137024]","[-100.5829086303711, -60.251277923583984, 0.12879297137260437]","[0.023964397609233856, -0.39689332246780396, -0.25320374965667725]"
12,2019-03-09T13:19:41.316Z,88,114,65,"[0.5664942264556885, 0.676335871219635, 0.19545337557792664, 0.4283130466938019]","[-89.164306640625, -53.20786666870117, -21.64266586303711]","[0.361998051404953, -0.41796284914016724, -0.33864521980285645]"
12,2019-03-09T13:19:42.322Z,88,114,65,"[0.5853374004364014, 0.6546462178230286, 0.18525338172912598, 0.4410211741924286]","[-82.98104095458984, -52.588932037353516, -26.781005859375]","[0.2849796712398529, -0.07356985658407211, -0.3305197060108185]"
12,2019-03-09T13:19:43.328Z,88,114,65,"[0.5805690884590149, 0.6613757014274597, 0.18652081489562988, 0.4367283880710602]","[-84.75098419189453, -52.585391998291016, -25.375951766967773]","[0.14857278764247894, -0.1567070633172989, -0.26139456033706665]"
12,2019-03-09T13:19:44.335Z,88,114,65,"[0.5953305959701538, 0.6737776398658752, 0.1466117650270462, 0.412444144487381]","[-85.88153839111328, -46.916282653808594, -25.44854164123535]","[0.19464457035064697, -0.2458624541759491, 0.06618121266365051]"
12,2019-03-09T13:19:45.341Z,88,114,65,"[0.9124017953872681, 0.2312847077846527, 0.006883526686578989, 0.3376138210296631]","[-25.054046630859375, -9.714042663574219, -38.44845962524414]","[0.034430213272571564, -0.09794612973928452, -0.13587705790996552]"
12,2019-03-09T13:19:46.348Z,88,114,65,"[0.8343362808227539, 0.3478754460811615, -0.09624166041612625, 0.4166572690010071]","[-41.78078842163086, -7.4287896156311035, -50.23522186279297]","[-0.011951703578233719, 0.1949036717414856, -0.578754186630249]"
12,2019-03-09T13:19:47.354Z,88,114,65,"[0.6348879933357239, 0.6624422669410706, 0.07740920037031174, 0.38999393582344055]","[-81.95503234863281, -37.95115280151367, -29.864097595214844]","[-0.29886525869369507, 0.45589542388916016, -0.22656747698783875]"
12,2019-03-09T13:19:48.360Z,88,114,65,"[0.5486602783203125, 0.7288403511047363, 0.03373447060585022, 0.40819814801216125]","[-94.7887191772461, -39.2008056640625, -30.967985153198242]","[-0.003589540719985962, 0.221355140209198, -0.17144998908042908]"
12,2019-03-09T13:19:49.367Z,88,113,65,"[0.5056370496749878, 0.7440085411071777, -0.023431498557329178, 0.4361576735973358]","[-97.96952056884766, -38.70528030395508, -37.581539154052734]","[0.558099091053009, -0.10597380995750427, -0.23200717568397522]"
12,2019-03-09T13:19:50.372Z,88,113,65,"[0.44649675488471985, 0.7490478754043579, -0.009495086967945099, 0.48936477303504944]","[-100.224609375, -46.4386100769043, -40.902374267578125]","[0.5604120492935181, 0.020401084795594215, -0.2470325529575348]"
12,2019-03-09T13:19:51.379Z,89,112,65,"[0.3894672989845276, 0.7607158422470093, -0.12321894615888596, 0.5044242739677429]","[-104.676025390625, -42.180442810058594, -51.555118560791016]","[0.20280754566192627, -0.21957284212112427, 0.07292386144399643]"
12,2019-03-09T13:19:52.385Z,89,112,65,"[0.3575696647167206, 0.7633378505706787, -0.15323464572429657, 0.5157309770584106]","[-106.78484344482422, -42.66962432861328, -55.062255859375]","[0.1860644519329071, -0.15374720096588135, -0.2945774793624878]"
12,2019-03-09T13:19:53.391Z,90,112,65,"[0.3122101128101349, 0.7599135637283325, -0.13160623610019684, 0.5547395944595337]","[-106.98870086669922, -49.54633331298828, -57.36697769165039]","[-0.21821282804012299, 0.19920429587364197, 0.10603822767734528]"
12,2019-03-09T13:19:54.396Z,90,112,65,"[0.281404048204422, 0.7476889491081238, -0.15010227262973785, 0.5824452042579651]","[-105.31660461425781, -51.85934066772461, -63.40827941894531]","[-0.5690910220146179, 0.080860935151577, 0.0830288678407669]"
12,2019-03-09T13:19:55.404Z,90,113,65,"[0.20299556851387024, 0.7397112846374512, -0.19782444834709167, 0.6103159189224243]","[-107.67203521728516, -55.345951080322266, -71.88909912109375]","[-0.09738961607217789, -0.4919198751449585, -0.046322308480739594]"
12,2019-03-09T13:19:56.410Z,90,114,65,"[0.14626389741897583, 0.7128397822380066, -0.22458170354366302, 0.6480967998504639]","[-103.19660186767578, -59.12423324584961, -83.39058685302734]","[0.1502649337053299, -0.6227607727050781, -0.31180500984191895]"
12,2019-03-09T13:19:57.416Z,90,115,65,"[0.050756312906742096, 0.6013801693916321, -0.3572083115577698, 0.712859034538269]","[-87.84230041503906, -55.19882583618164, -118.40895080566406]","[0.15360713005065918, -0.09197606146335602, -0.4870825409889221]"
12,2019-03-09T13:19:58.423Z,90,116,65,"[-0.02452457696199417, 0.49658823013305664, -0.4902595579624176, 0.7158522009849548]","[-87.79473876953125, -47.30844497680664, -138.21604919433594]","[0.003953573293983936, 0.027644434943795204, -0.05862319841980934]"
12,2019-03-09T13:19:59.429Z,90,117,66,"[-0.041877225041389465, 0.42696133255958557, -0.5399910807609558, 0.7241270542144775]","[-85.99681854248047, -41.5731201171875, -147.6359100341797]","[-0.3541720509529114, 0.3124258816242218, -0.13612717390060425]"
12,2019-03-09T13:20:00.436Z,90,117,66,"[-0.11806797981262207, 0.3773975968360901, -0.5848312973976135, 0.7082396745681763]","[-87.5921630859375, -42.27391815185547, -158.250244140625]","[0.02436775341629982, -0.04956803470849991, -0.3990221917629242]"
12,2019-03-09T13:20:01.442Z,90,117,66,"[-0.18802250921726227, 0.32113465666770935, -0.6472964286804199, 0.6652274131774902]","[-93.41931915283203, -42.11863708496094, -167.1011962890625]","[0.35622531175613403, -0.11066579073667526, -0.22982573509216309]"
12,2019-03-09T13:20:02.448Z,90,117,66,"[-0.23778261244297028, 0.33323556184768677, -0.6268884539604187, 0.6628910303115845]","[-90.68739318847656, -47.72496032714844, -171.23081970214844]","[0.04598672315478325, -0.04913993179798126, -0.3509904146194458]"
12,2019-03-09T13:20:03.456Z,90,117,66,"[-0.28102853894233704, 0.33904245495796204, -0.6203017830848694, 0.6490753889083862]","[-89.94859313964844, -52.0710334777832, -174.79168701171875]","[-0.49958887696266174, 0.1967058777809143, -0.028383513912558556]"
12,2019-03-09T13:20:04.460Z,90,117,66,"[-0.3555699586868286, 0.29146820306777954, -0.639829158782959, 0.615820586681366]","[-88.88240814208984, -54.48784637451172, 173.57968139648438]","[0.08435046672821045, -0.5039292573928833, -0.40423324704170227]"
12,2019-03-09T13:20:05.466Z,90,117,66,"[-0.4495604634284973, 0.23614096641540527, -0.63137286901474, 0.5860898494720459]","[-80.19464111328125, -57.61628723144531, 154.71279907226562]","[0.08810844272375107, -0.5420156717300415, -0.3764445185661316]"
12,2019-03-09T13:20:06.471Z,90,118,66,"[-0.4688720405101776, 0.17976497113704681, -0.6652474999427795, 0.5525298714637756]","[-84.93052673339844, -55.33415603637695, 150.6307830810547]","[-0.4994550347328186, -0.21680845320224762, -0.2567094564437866]"
12,2019-03-09T13:20:07.476Z,90,118,66,"[-0.5057992339134216, 0.116977259516716, -0.6627644300460815, 0.5396543741226196]","[-81.04077911376953, -52.81671142578125, 139.70523071289062]","[-0.32533425092697144, 0.08228498697280884, -0.170359268784523]"
12,2019-03-09T13:20:08.482Z,90,119,67,"[-0.5370617508888245, 0.037227191030979156, -0.6860108375549316, 0.4894568920135498]","[-84.93229675292969, -50.65139389038086, 131.5280303955078]","[0.4029010832309723, -0.11009793728590012, -0.471629798412323]"
12,2019-03-09T13:20:09.490Z,90,119,67,"[-0.5590038299560547, 0.01663384959101677, -0.7125734686851501, 0.4236474335193634]","[-91.5736312866211, -54.1699104309082, 129.77027893066406]","[0.23843121528625488, -0.2018842101097107, -0.11380458623170853]"
12,2019-03-09T13:20:10.496Z,90,119,67,"[-0.5990777015686035, 0.031472641974687576, -0.6927765011787415, 0.40022021532058716]","[-85.7793197631836, -58.78691864013672, 122.73501586914062]","[-0.38474905490875244, 0.07487564533948898, -0.05230315402150154]"
12,2019-03-09T13:20:11.502Z,90,119,67,"[-0.6206541657447815, 0.06524403393268585, -0.6664640307426453, 0.4078693389892578]","[-77.43324279785156, -61.703895568847656, 117.79766082763672]","[-0.5673536062240601, -0.31764844059944153, -0.18143290281295776]"
12,2019-03-09T13:20:12.509Z,90,120,67,"[-0.6534648537635803, 0.04328404739499092, -0.6714223623275757, 0.34684598445892334]","[-76.97772979736328, -65.16593170166016, 109.79322052001953]","[0.025107119232416153, -0.729853630065918, -0.37614452838897705]"
12,2019-03-09T13:20:13.515Z,91,120,67,"[-0.6810237169265747, 0.023430341854691505, -0.6583723425865173, 0.31969305872917175]","[-71.25897979736328, -65.74349975585938, 99.99676513671875]","[0.1417819857597351, -0.2927841544151306, -0.30420345067977905]"
12,2019-03-09T13:20:14.522Z,91,121,67,"[-0.7496541142463684, -0.1248008981347084, -0.6174740195274353, 0.20290225744247437]","[-64.76354217529297, -61.06147003173828, 71.30281829833984]","[-0.24479341506958008, -0.5526487231254578, -0.2574453055858612]"
12,2019-03-09T13:20:15.528Z,91,121,67,"[-0.7630065679550171, -0.17293134331703186, -0.5888651013374329, 0.2028639167547226]","[-63.86886978149414, -55.94013977050781, 66.40568542480469]","[-0.3892870545387268, 0.12160684168338776, -0.3636462986469269]"
12,2019-03-09T13:20:16.534Z,92,121,67,"[-0.7854474186897278, -0.2247830331325531, -0.5554384589195251, 0.15502655506134033]","[-61.779327392578125, -53.4022331237793, 55.823341369628906]","[0.13940182328224182, -0.0892336517572403, -0.6685439944267273]"
12,2019-03-09T13:20:17.541Z,92,121,67,"[-0.7453409433364868, -0.2869613766670227, -0.5866971611976624, 0.13381537795066833]","[-75.90084838867188, -52.91856384277344, 62.78370666503906]","[0.05995311960577965, -0.4146609306335449, -0.6304742693901062]"
12,2019-03-09T13:20:18.547Z,92,121,67,"[-0.7810384631156921, -0.32089513540267944, -0.5337569117546082, 0.04592373967170715]","[-67.82752990722656, -53.542320251464844, 44.20277404785156]","[0.04708442464470863, -0.020466556772589684, -0.7170149683952332]"
12,2019-03-09T13:20:19.554Z,92,121,67,"[-0.7775745987892151, -0.3221522569656372, -0.5391072034835815, -0.030967673286795616]","[-65.6968765258789, -59.13127136230469, 35.67120361328125]","[-0.6436817646026611, -0.10345523804426193, -0.2615697681903839]"
12,2019-03-09T13:20:20.560Z,92,120,67,"[-0.8521548509597778, -0.23798349499702454, -0.46483075618743896, -0.03359118476510048]","[-39.47238540649414, -53.920833587646484, 16.169172286987305]","[-0.43685436248779297, -0.5963129997253418, -0.4813390076160431]"
12,2019-03-09T13:20:21.566Z,93,120,67,"[-0.8047173619270325, -0.3293173015117645, -0.4851529002189636, -0.09277381747961044]","[-54.629005432128906, -57.34406280517578, 18.389141082763672]","[0.23685573041439056, -0.71387779712677, -0.454605370759964]"
12,2019-03-09T13:20:22.573Z,93,119,67,"[-0.7935834527015686, -0.383399099111557, -0.44084402918815613, -0.169961616396904]","[-55.32295608520508, -56.10074234008789, 7.032111167907715]","[0.25316596031188965, -0.8155182003974915, -0.6988568305969238]"
